source,register,label,fact_id,variant_key,n_input_tokens,mean_nll,perplexity,reference_model
medqa-native,native,1,medqa_test_1255,medqa_test_1255__native__correct,192,1.9017014503479004,6.697279842804289,gemma-2-2b-it
medqa-native,native,0,medqa_test_1255,medqa_test_1255__native__wrong,196,1.9235681295394895,6.845340005063777,gemma-2-2b-it
medqa-native,native,1,medqa_test_857,medqa_test_857__native__correct,161,2.1397359371185303,8.497193539198403,gemma-2-2b-it
medqa-native,native,0,medqa_test_857,medqa_test_857__native__wrong,159,2.213612794876098,9.148709168696548,gemma-2-2b-it
medqa-native,native,1,medqa_test_1251,medqa_test_1251__native__correct,119,2.5330283641815186,12.591580347194512,gemma-2-2b-it
medqa-native,native,0,medqa_test_1251,medqa_test_1251__native__wrong,119,2.5545730590820312,12.865805545944886,gemma-2-2b-it
medqa-native,native,1,medqa_test_21,medqa_test_21__native__correct,143,2.1653220653533936,8.7174090402116,gemma-2-2b-it
medqa-native,native,0,medqa_test_21,medqa_test_21__native__wrong,143,2.235886573791504,9.354771872363855,gemma-2-2b-it
medqa-native,native,1,medqa_test_56,medqa_test_56__native__correct,55,2.274024486541748,9.7184339238104,gemma-2-2b-it
medqa-native,native,0,medqa_test_56,medqa_test_56__native__wrong,57,2.2193682193756104,9.20151568979006,gemma-2-2b-it
medqa-native,native,1,medqa_test_485,medqa_test_485__native__correct,158,2.158864974975586,8.661301283552799,gemma-2-2b-it
medqa-native,native,0,medqa_test_485,medqa_test_485__native__wrong,157,2.177062749862671,8.820360567593747,gemma-2-2b-it
medqa-native,native,1,medqa_test_887,medqa_test_887__native__correct,347,1.714664340019226,5.554810671759462,gemma-2-2b-it
medqa-native,native,0,medqa_test_887,medqa_test_887__native__wrong,347,1.7090510129928589,5.523717053857346,gemma-2-2b-it
medqa-native,native,1,medqa_test_90,medqa_test_90__native__correct,179,1.8942852020263672,6.647794875622594,gemma-2-2b-it
medqa-native,native,0,medqa_test_90,medqa_test_90__native__wrong,179,1.9273515939712524,6.871288161506621,gemma-2-2b-it
medqa-native,native,1,medqa_test_886,medqa_test_886__native__correct,219,1.84040367603302,6.299080535706783,gemma-2-2b-it
medqa-native,native,0,medqa_test_886,medqa_test_886__native__wrong,209,1.8908905982971191,6.625266505424764,gemma-2-2b-it
medqa-native,native,1,medqa_test_1026,medqa_test_1026__native__correct,265,2.241006851196289,9.402793737126697,gemma-2-2b-it
medqa-native,native,0,medqa_test_1026,medqa_test_1026__native__wrong,271,2.17170786857605,8.77325481925631,gemma-2-2b-it
medqa-native,native,1,medqa_test_529,medqa_test_529__native__correct,196,1.5942412614822388,4.9245911772456346,gemma-2-2b-it
medqa-native,native,0,medqa_test_529,medqa_test_529__native__wrong,195,1.6008580923080444,4.95728440745606,gemma-2-2b-it
medqa-native,native,1,medqa_test_55,medqa_test_55__native__correct,165,2.2079646587371826,9.097181667969291,gemma-2-2b-it
medqa-native,native,0,medqa_test_55,medqa_test_55__native__wrong,165,2.1510567665100098,8.593935383307953,gemma-2-2b-it
medqa-native,native,1,medqa_test_658,medqa_test_658__native__correct,172,2.043800115585327,7.719890002739166,gemma-2-2b-it
medqa-native,native,0,medqa_test_658,medqa_test_658__native__wrong,172,2.0908186435699463,8.091536538020597,gemma-2-2b-it
medqa-native,native,1,medqa_test_706,medqa_test_706__native__correct,259,1.7854372262954712,5.962186202365676,gemma-2-2b-it
medqa-native,native,0,medqa_test_706,medqa_test_706__native__wrong,255,1.7839001417160034,5.953028857503843,gemma-2-2b-it
medqa-native,native,1,medqa_test_545,medqa_test_545__native__correct,173,1.6913044452667236,5.426554733923719,gemma-2-2b-it
medqa-native,native,0,medqa_test_545,medqa_test_545__native__wrong,169,1.7317596673965454,5.650588321273939,gemma-2-2b-it
medqa-native,native,1,medqa_test_238,medqa_test_238__native__correct,144,2.86698842048645,17.583982817366444,gemma-2-2b-it
medqa-native,native,0,medqa_test_238,medqa_test_238__native__wrong,145,3.098839044570923,22.172195402993363,gemma-2-2b-it
medqa-native,native,1,medqa_test_878,medqa_test_878__native__correct,167,2.272691249847412,9.705485584610168,gemma-2-2b-it
medqa-native,native,0,medqa_test_878,medqa_test_878__native__wrong,163,2.275928258895874,9.73695323232036,gemma-2-2b-it
medqa-native,native,1,medqa_test_192,medqa_test_192__native__correct,168,2.1059441566467285,8.214855459640425,gemma-2-2b-it
medqa-native,native,0,medqa_test_192,medqa_test_192__native__wrong,169,2.12507438659668,8.37352034264148,gemma-2-2b-it
medqa-native,native,1,medqa_test_738,medqa_test_738__native__correct,103,2.5320396423339844,12.579136929163584,gemma-2-2b-it
medqa-native,native,0,medqa_test_738,medqa_test_738__native__wrong,104,2.5064854621887207,12.261759824697112,gemma-2-2b-it
medqa-native,native,1,medqa_test_1250,medqa_test_1250__native__correct,117,2.1795597076416016,8.842412155010077,gemma-2-2b-it
medqa-native,native,0,medqa_test_1250,medqa_test_1250__native__wrong,115,2.231149435043335,9.310561817303997,gemma-2-2b-it
medqa-native,native,1,medqa_test_1233,medqa_test_1233__native__correct,240,1.5435049533843994,4.680968127490636,gemma-2-2b-it
medqa-native,native,0,medqa_test_1233,medqa_test_1233__native__wrong,241,1.5670393705368042,4.792438534660546,gemma-2-2b-it
medqa-native,native,1,medqa_test_531,medqa_test_531__native__correct,341,1.6215767860412598,5.061064243776711,gemma-2-2b-it
medqa-native,native,0,medqa_test_531,medqa_test_531__native__wrong,347,1.6117830276489258,5.011739335741454,gemma-2-2b-it
medqa-native,native,1,medqa_test_568,medqa_test_568__native__correct,183,1.862833857536316,6.441966544379997,gemma-2-2b-it
medqa-native,native,0,medqa_test_568,medqa_test_568__native__wrong,182,1.9202262163162231,6.8225016559292015,gemma-2-2b-it
medqa-native,native,1,medqa_test_286,medqa_test_286__native__correct,91,2.509345531463623,12.296879505648274,gemma-2-2b-it
medqa-native,native,0,medqa_test_286,medqa_test_286__native__wrong,89,2.623777389526367,13.78770688225539,gemma-2-2b-it
medqa-native,native,1,medqa_test_757,medqa_test_757__native__correct,282,1.6976454257965088,5.461073738341103,gemma-2-2b-it
medqa-native,native,0,medqa_test_757,medqa_test_757__native__wrong,289,1.6964365243911743,5.454475827539547,gemma-2-2b-it
medqa-native,native,1,medqa_test_785,medqa_test_785__native__correct,181,2.251535415649414,9.502314643839624,gemma-2-2b-it
medqa-native,native,0,medqa_test_785,medqa_test_785__native__wrong,181,2.2486603260040283,9.475033873522277,gemma-2-2b-it
medqa-native,native,1,medqa_test_67,medqa_test_67__native__correct,226,1.814829707145691,6.140030485093647,gemma-2-2b-it
medqa-native,native,0,medqa_test_67,medqa_test_67__native__wrong,223,1.8344718217849727,6.261825911811249,gemma-2-2b-it
medqa-native,native,1,medqa_test_1108,medqa_test_1108__native__correct,100,2.5181665420532227,12.405830231283096,gemma-2-2b-it
medqa-native,native,0,medqa_test_1108,medqa_test_1108__native__wrong,99,2.606040477752685,13.54531156859404,gemma-2-2b-it
medqa-native,native,1,medqa_test_571,medqa_test_571__native__correct,213,1.862876057624817,6.442238401674451,gemma-2-2b-it
medqa-native,native,0,medqa_test_571,medqa_test_571__native__wrong,214,1.870976686477661,6.494636526297115,gemma-2-2b-it
medqa-native,native,1,medqa_test_212,medqa_test_212__native__correct,209,2.76004695892334,15.800584909294896,gemma-2-2b-it
medqa-native,native,0,medqa_test_212,medqa_test_212__native__wrong,209,2.691969871520996,14.760724030423916,gemma-2-2b-it
medqa-native,native,1,medqa_test_220,medqa_test_220__native__correct,229,1.7912050485610962,5.99667439797468,gemma-2-2b-it
medqa-native,native,0,medqa_test_220,medqa_test_220__native__wrong,221,1.822510361671448,6.187371510327082,gemma-2-2b-it
medqa-native,native,1,medqa_test_1132,medqa_test_1132__native__correct,378,1.9674813747406008,7.152638965831039,gemma-2-2b-it
medqa-native,native,0,medqa_test_1132,medqa_test_1132__native__wrong,379,1.9748011827468872,7.20518699591994,gemma-2-2b-it
medqa-native,native,1,medqa_test_1020,medqa_test_1020__native__correct,241,2.1673061847686768,8.73472259113562,gemma-2-2b-it
medqa-native,native,0,medqa_test_1020,medqa_test_1020__native__wrong,240,2.1635329723358154,8.701826727825921,gemma-2-2b-it
medqa-native,native,1,medqa_test_492,medqa_test_492__native__correct,227,2.1119866371154785,8.26464383446257,gemma-2-2b-it
medqa-native,native,0,medqa_test_492,medqa_test_492__native__wrong,223,2.022745132446289,7.559047063510421,gemma-2-2b-it
medqa-native,native,1,medqa_test_988,medqa_test_988__native__correct,90,2.219271659851074,9.200627238704936,gemma-2-2b-it
medqa-native,native,0,medqa_test_988,medqa_test_988__native__wrong,87,2.199941873550415,9.024488922687985,gemma-2-2b-it
medqa-native,native,1,medqa_test_420,medqa_test_420__native__correct,87,2.574559211730957,13.125530303412082,gemma-2-2b-it
medqa-native,native,0,medqa_test_420,medqa_test_420__native__wrong,88,2.610092639923096,13.6003107252124,gemma-2-2b-it
medqa-native,native,1,medqa_test_978,medqa_test_978__native__correct,185,2.060844659805298,7.852599785293311,gemma-2-2b-it
medqa-native,native,0,medqa_test_978,medqa_test_978__native__wrong,185,2.1073906421661377,8.226746727306717,gemma-2-2b-it
medqa-native,native,1,medqa_test_699,medqa_test_699__native__correct,232,1.833032488822937,6.252819542510807,gemma-2-2b-it
medqa-native,native,0,medqa_test_699,medqa_test_699__native__wrong,232,1.8401073217391968,6.297214052726671,gemma-2-2b-it
medqa-native,native,1,medqa_test_730,medqa_test_730__native__correct,184,2.1021409034729004,8.183671622144292,gemma-2-2b-it
medqa-native,native,0,medqa_test_730,medqa_test_730__native__wrong,194,2.172987699508667,8.784490290371854,gemma-2-2b-it
medqa-native,native,1,medqa_test_969,medqa_test_969__native__correct,189,1.8777875900268557,6.539021849763124,gemma-2-2b-it
medqa-native,native,0,medqa_test_969,medqa_test_969__native__wrong,190,1.8646494150161743,6.453672928515688,gemma-2-2b-it
medqa-native,native,1,medqa_test_719,medqa_test_719__native__correct,64,2.778460502624512,16.094224849244455,gemma-2-2b-it
medqa-native,native,0,medqa_test_719,medqa_test_719__native__wrong,60,2.9268198013305664,18.66816751325184,gemma-2-2b-it
medqa-native,native,1,medqa_test_32,medqa_test_32__native__correct,213,1.494773507118225,4.458326659232342,gemma-2-2b-it
medqa-native,native,0,medqa_test_32,medqa_test_32__native__wrong,219,1.472733736038208,4.361141068322989,gemma-2-2b-it
medqa-native,native,1,medqa_test_876,medqa_test_876__native__correct,139,2.2856345176696777,9.831922773934531,gemma-2-2b-it
medqa-native,native,0,medqa_test_876,medqa_test_876__native__wrong,138,2.3146469593048096,10.121349039816794,gemma-2-2b-it
medqa-native,native,1,medqa_test_126,medqa_test_126__native__correct,273,1.7493995428085327,5.751148320644933,gemma-2-2b-it
medqa-native,native,0,medqa_test_126,medqa_test_126__native__wrong,274,1.7471274137496948,5.738095803540989,gemma-2-2b-it
medqa-native,native,1,medqa_test_179,medqa_test_179__native__correct,191,1.9443864822387693,6.98934245362092,gemma-2-2b-it
medqa-native,native,0,medqa_test_179,medqa_test_179__native__wrong,188,2.027947187423706,7.5984720986037715,gemma-2-2b-it
medqa-native,native,1,medqa_test_367,medqa_test_367__native__correct,305,2.108367443084717,8.234786547079278,gemma-2-2b-it
medqa-native,native,0,medqa_test_367,medqa_test_367__native__wrong,300,2.118762254714966,8.320832040618269,gemma-2-2b-it
medqa-native,native,1,medqa_test_480,medqa_test_480__native__correct,150,2.586864709854126,13.28804434934715,gemma-2-2b-it
medqa-native,native,0,medqa_test_480,medqa_test_480__native__wrong,150,2.58861780166626,13.311359942311444,gemma-2-2b-it
medqa-native,native,1,medqa_test_121,medqa_test_121__native__correct,196,1.7262598276138306,5.619596294540783,gemma-2-2b-it
medqa-native,native,0,medqa_test_121,medqa_test_121__native__wrong,201,1.7139633893966677,5.5509183880696025,gemma-2-2b-it
medqa-native,native,1,medqa_test_81,medqa_test_81__native__correct,115,2.729633092880249,15.327262306430065,gemma-2-2b-it
medqa-native,native,0,medqa_test_81,medqa_test_81__native__wrong,114,2.739378929138184,15.477369567430708,gemma-2-2b-it
medqa-native,native,1,medqa_test_11,medqa_test_11__native__correct,253,1.8777363300323489,6.538686668129802,gemma-2-2b-it
medqa-native,native,0,medqa_test_11,medqa_test_11__native__wrong,251,1.9055659770965576,6.723211734871861,gemma-2-2b-it
medqa-native,native,1,medqa_test_829,medqa_test_829__native__correct,179,1.7606438398361206,5.816180878114716,gemma-2-2b-it
medqa-native,native,0,medqa_test_829,medqa_test_829__native__wrong,186,1.750785231590271,5.759123146392191,gemma-2-2b-it
medqa-native,native,1,medqa_test_1171,medqa_test_1171__native__correct,618,1.7720162868499756,5.882702627558732,gemma-2-2b-it
medqa-native,native,0,medqa_test_1171,medqa_test_1171__native__wrong,615,1.7541273832321167,5.778403209772752,gemma-2-2b-it
medqa-native,native,1,medqa_test_1068,medqa_test_1068__native__correct,160,1.9594730138778689,7.095586803936262,gemma-2-2b-it
medqa-native,native,0,medqa_test_1068,medqa_test_1068__native__wrong,160,2.1304714679718018,8.418835087012612,gemma-2-2b-it
medqa-native,native,1,medqa_test_1203,medqa_test_1203__native__correct,191,2.38069486618042,10.812413434632717,gemma-2-2b-it
medqa-native,native,0,medqa_test_1203,medqa_test_1203__native__wrong,191,2.4945738315582275,12.116568718919726,gemma-2-2b-it
medqa-native,native,1,medqa_test_820,medqa_test_820__native__correct,145,2.0660290718078613,7.893416612071558,gemma-2-2b-it
medqa-native,native,0,medqa_test_820,medqa_test_820__native__wrong,138,2.128903388977051,8.405644033562238,gemma-2-2b-it
medqa-native,native,1,medqa_test_1180,medqa_test_1180__native__correct,105,2.167738914489746,8.738503183134366,gemma-2-2b-it
medqa-native,native,0,medqa_test_1180,medqa_test_1180__native__wrong,105,2.166777372360229,8.730104782529938,gemma-2-2b-it
medqa-native,native,1,medqa_test_901,medqa_test_901__native__correct,275,2.258096694946289,9.564866971422289,gemma-2-2b-it
medqa-native,native,0,medqa_test_901,medqa_test_901__native__wrong,273,2.255025863647461,9.535539930800612,gemma-2-2b-it
medqa-native,native,1,medqa_test_1100,medqa_test_1100__native__correct,184,2.4995193481445312,12.176639829389268,gemma-2-2b-it
medqa-native,native,0,medqa_test_1100,medqa_test_1100__native__wrong,185,2.519820213317871,12.426362368274168,gemma-2-2b-it
medqa-native,native,1,medqa_test_1163,medqa_test_1163__native__correct,127,2.314306735992432,10.11790610663701,gemma-2-2b-it
medqa-native,native,0,medqa_test_1163,medqa_test_1163__native__wrong,130,2.2679004669189453,9.659099910525455,gemma-2-2b-it
medqa-native,native,1,medqa_test_426,medqa_test_426__native__correct,222,1.8985254764556885,6.676043198239883,gemma-2-2b-it
medqa-native,native,0,medqa_test_426,medqa_test_426__native__wrong,222,1.921363115310669,6.830262562048674,gemma-2-2b-it
medqa-native,native,1,medqa_test_1044,medqa_test_1044__native__correct,88,2.9047224521636963,18.260174876800317,gemma-2-2b-it
medqa-native,native,0,medqa_test_1044,medqa_test_1044__native__wrong,88,2.904235601425171,18.25128706087137,gemma-2-2b-it
medqa-native,native,1,medqa_test_1212,medqa_test_1212__native__correct,132,2.2395458221435547,9.38906601304368,gemma-2-2b-it
medqa-native,native,0,medqa_test_1212,medqa_test_1212__native__wrong,134,2.322145700454712,10.197531696379029,gemma-2-2b-it
medqa-native,native,1,medqa_test_888,medqa_test_888__native__correct,113,2.670542001724243,14.447797802371692,gemma-2-2b-it
medqa-native,native,0,medqa_test_888,medqa_test_888__native__wrong,115,2.616969585418701,13.694161654787496,gemma-2-2b-it
medqa-native,native,1,medqa_test_813,medqa_test_813__native__correct,172,2.414670944213867,11.18608890460597,gemma-2-2b-it
medqa-native,native,0,medqa_test_813,medqa_test_813__native__wrong,170,2.359872341156006,10.589599510110098,gemma-2-2b-it
medqa-native,native,1,medqa_test_1107,medqa_test_1107__native__correct,124,1.648666262626648,5.200039712755828,gemma-2-2b-it
medqa-native,native,0,medqa_test_1107,medqa_test_1107__native__wrong,125,1.6493722200393677,5.203712015429617,gemma-2-2b-it
medqa-native,native,1,medqa_test_875,medqa_test_875__native__correct,104,2.151869535446167,8.600923106344288,gemma-2-2b-it
medqa-native,native,0,medqa_test_875,medqa_test_875__native__wrong,104,2.26332426071167,9.61499886226603,gemma-2-2b-it
medqa-native,native,1,medqa_test_659,medqa_test_659__native__correct,201,2.761215925216675,15.81906606028561,gemma-2-2b-it
medqa-native,native,0,medqa_test_659,medqa_test_659__native__wrong,205,2.620193719863892,13.73838472533082,gemma-2-2b-it
medqa-native,native,1,medqa_test_125,medqa_test_125__native__correct,154,1.6598020792007446,5.25827002044479,gemma-2-2b-it
medqa-native,native,0,medqa_test_125,medqa_test_125__native__wrong,167,1.525193214416504,4.596031503068224,gemma-2-2b-it
medqa-native,native,1,medqa_test_269,medqa_test_269__native__correct,110,2.11362099647522,8.278162276455324,gemma-2-2b-it
medqa-native,native,0,medqa_test_269,medqa_test_269__native__wrong,112,2.1202549934387207,8.333262143959324,gemma-2-2b-it
medqa-native,native,1,medqa_test_148,medqa_test_148__native__correct,181,2.004425287246704,7.421827252053186,gemma-2-2b-it
medqa-native,native,0,medqa_test_148,medqa_test_148__native__wrong,179,2.0749223232269287,7.963927822794002,gemma-2-2b-it
